Desk,Trader,Book,BondID,Positions,NV
SYD,T5521536,SYD13,B34105,864.0,1093056.67
SYD,T5521536,SYD13,B35648,940.0,1366021.93
SYD,T5521536,SYD13,B48886,971.0,796859.51
SYD,T8621521,SYD00,B01774,854.0,561668.42
SYD,T8621521,SYD00,B18694,976.0,995520.0
SYD,T8621521,SYD00,B31214,318.0,369198.0
SYD,T8621521,SYD00,B38589,571.0,880504.03
SYD,T8621521,SYD01,B02473,281.0,354290.24
SYD,T8621521,SYD01,B04712,129.0,148866.0
SYD,T8621521,SYD01,B10340,164.0,197351.49
SYD,T8621521,SYD01,B17901,347.0,357731.3
SYD,T8621521,SYD01,B23639,588.0,684057.82
SYD,T8621521,SYD01,B34105,1182.0,1495362.25
SYD,T8621521,SYD01,B35479,653.0,535460.0
SYD,T8621521,SYD01,B35648,558.0,810893.87
SYD,T8621521,SYD02,B03283,375.0,168645.1
SYD,T8621521,SYD02,B11094,776.0,489931.72
SYD,T8621521,SYD02,B27023,889.0,544068.0
SYD,T8621521,SYD02,B28659,934.0,545954.13
SYD,T8621521,SYD02,B35648,661.0,960574.99
SYD,T8621521,SYD02,B38589,636.0,980736.54
SYD,T8621521,SYD02,B45918,648.0,947070.75
SYD,T8621521,SYD02,B47982,343.0,236051.16
SYD,T8621521,SYD03,B03283,214.0,96240.14
SYD,T8621521,SYD03,B10340,842.0,1013231.42
SYD,T8621521,SYD03,B18694,583.0,594660.0
SYD,T8621521,SYD03,B31214,141.0,163701.0
SYD,T8621521,SYD03,B31538,180.0,85475.56
SYD,T8621521,SYD03,B35648,240.0,348771.56
TOK,T2697765,TOK00,B04712,437.0,504298.0
TOK,T2697765,TOK00,B11094,532.0,335881.02
TOK,T2697765,TOK00,B31214,301.0,349461.0
TOK,T2697765,TOK00,B44611,1041.0,711003.0
TOK,T2697765,TOK01,B04712,134.0,154636.0
TOK,T2697765,TOK01,B10340,344.0,413956.78
TOK,T2697765,TOK01,B11094,704.0,444474.14
TOK,T2697765,TOK01,B17266,223.0,210502.09
TOK,T2697765,TOK01,B17901,268.0,276288.15
TOK,T2697765,TOK01,B23639,532.0,618909.45
TOK,T2697765,TOK01,B27023,163.0,99756.0
TOK,T2697765,TOK01,B28659,807.0,471718.4
TOK,T2697765,TOK01,B45214,177.0,260544.0
TOK,T2697765,TOK01,B45918,579.0,846225.26
TOK,T2697765,TOK01,B47982,797.0,548492.06
TOK,T2697765,TOK01,B48886,337.0,276561.95
TOK,T2697765,TOK02,B08521,247.0,355687.94
TOK,T2697765,TOK02,B11094,523.0,330198.82
TOK,T2697765,TOK02,B17901,1319.0,1359791.3
TOK,T2697765,TOK02,B27558,734.0,543200.12
TOK,T2697765,TOK02,B28659,548.0,320324.27
TOK,T2697765,TOK02,B28917,603.0,713237.33
TOK,T2697765,TOK02,B31214,962.0,1116882.0
TOK,T2697765,TOK02,B35648,732.0,1063753.24
TOK,T2697765,TOK02,B44611,794.0,542302.0
TOK,T2697765,TOK03,B01774,211.0,138772.88
TOK,T2697765,TOK03,B02473,595.0,750187.51
TOK,T2697765,TOK03,B10340,404.0,486158.54
TOK,T2697765,TOK03,B16316,815.0,1132035.0
TOK,T2697765,TOK03,B17266,726.0,685311.73
TOK,T2697765,TOK03,B25841,467.0,385275.0
TOK,T2697765,TOK03,B28659,884.0,516727.47
TOK,T2697765,TOK03,B31538,341.0,161928.69
TOK,T2697765,TOK04,B01774,1226.0,806329.6
TOK,T2697765,TOK04,B08521,892.0,1284508.68
TOK,T2697765,TOK04,B16316,224.0,311136.0
TOK,T2697765,TOK04,B28917,803.0,949800.3
TOK,T2697765,TOK04,B45193,310.0,335856.3
TOK,T2697765,TOK04,B48886,906.0,743516.7
TOK,T3121807,TOK20,B02473,131.0,165167.33
TOK,T3121807,TOK20,B17266,425.0,401181.11
TOK,T3121807,TOK20,B35479,1400.0,1148000.0
TOK,T3121807,TOK20,B45918,499.0,729302.94
TOK,T3121807,TOK21,B02473,480.0,605193.29
TOK,T3121807,TOK21,B05609,226.0,329734.0
TOK,T3121807,TOK21,B11094,415.0,262012.45
TOK,T3121807,TOK21,B23639,865.0,1006309.55
TOK,T3121807,TOK21,B34105,580.0,733764.9
TOK,T3121807,TOK21,B35479,953.0,781460.0
TOK,T3121807,TOK21,B38589,836.0,1289144.26
TOK,T3121807,TOK21,B44611,622.0,424826.0
TOK,T3121807,TOK21,B45918,445.0,650380.38
TOK,T3121807,TOK21,B48886,258.0,211729.92
TOK,T3121807,TOK22,B02473,772.0,973352.53
TOK,T3121807,TOK22,B18694,97.0,98940.0
TOK,T3121807,TOK22,B25841,155.0,127875.0
TOK,T3121807,TOK22,B27023,485.0,296820.0
TOK,T3121807,TOK22,B31538,743.0,352824.1
TOK,T3121807,TOK22,B45214,400.0,588800.0
TOK,T3121807,TOK22,B47982,689.0,474166.91
TOK,T3121807,TOK23,B02473,284.0,358072.69
TOK,T3121807,TOK23,B16316,639.0,887571.0
TOK,T3121807,TOK23,B44611,509.0,347647.0
TOK,T3121807,TOK23,B45918,335.0,489612.19
TOK,T3121807,TOK23,B48886,195.0,160028.43
TOK,T3121807,TOK24,B01774,817.0,537333.84
TOK,T3121807,TOK24,B18694,212.0,216240.0
TOK,T3121807,TOK24,B28659,858.0,501529.6
TOK,T3121807,TOK24,B45193,874.0,946898.07
TOK,T3121807,TOK24,B45214,370.0,544640.0
TOK,T3121807,TOK25,B02473,341.0,429939.4
TOK,T3121807,TOK25,B31538,692.0,328606.02
TOK,T3121807,TOK25,B34105,175.0,221394.58
TOK,T3121807,TOK25,B48886,946.0,776343.04
TOK,T3937126,TOK30,B01774,314.0,206515.09
TOK,T3937126,TOK30,B16316,968.0,1344552.0
TOK,T3937126,TOK30,B31214,100.0,116100.0
TOK,T3937126,TOK30,B31538,1798.0,853805.83
TOK,T3937126,TOK30,B34105,1261.0,1595306.09
TOK,T3937126,TOK30,B45193,208.0,225348.74
TOK,T3937126,TOK31,B02473,348.0,438765.13
TOK,T3937126,TOK31,B03283,127.0,57114.48
TOK,T3937126,TOK31,B18694,195.0,198900.0
TOK,T3937126,TOK31,B47982,182.0,125251.64
TOK,T3937126,TOK32,B01774,752.0,494583.9
TOK,T3937126,TOK32,B16316,648.0,900072.0
TOK,T3937126,TOK32,B18694,291.0,296820.0
TOK,T3937126,TOK32,B25841,676.0,557700.0
TOK,T3937126,TOK32,B47982,423.0,291106.83
TOK,T3937126,TOK33,B05609,1410.0,2057190.0
TOK,T3937126,TOK33,B10340,845.0,1016841.51
TOK,T3937126,TOK33,B17266,263.0,248260.31
TOK,T3937126,TOK33,B18694,945.0,963900.0
TOK,T3937126,TOK33,B25841,357.0,294525.0
TOK,T3937126,TOK33,B27023,113.0,69156.0
TOK,T3937126,TOK33,B31214,200.0,232200.0
TOK,T3937126,TOK33,B45918,180.0,263075.21
TOK,T9108891,TOK10,B01774,130.0,85499.88
TOK,T9108891,TOK10,B02473,767.0,967048.44
TOK,T9108891,TOK10,B05609,953.0,1390427.0
TOK,T9108891,TOK10,B16316,575.0,798675.0
TOK,T9108891,TOK10,B17901,542.0,558761.85
TOK,T9108891,TOK10,B23639,789.0,917893.91
TOK,T9108891,TOK10,B27023,993.0,607716.0
TOK,T9108891,TOK10,B31214,283.0,328563.0
TOK,T9108891,TOK10,B34105,710.0,898229.44
TOK,T9108891,TOK11,B01774,701.0,461041.64
TOK,T9108891,TOK11,B04712,502.0,579308.0
TOK,T9108891,TOK11,B27023,775.0,474300.0
TOK,T9108891,TOK11,B34105,118.0,149283.2
TOK,T9108891,TOK11,B35479,814.0,667480.0
TOK,T9108891,TOK11,B48886,663.0,544096.66
TOK,T9108891,TOK12,B03283,773.0,347633.78
TOK,T9108891,TOK12,B05609,1268.0,1850012.0
TOK,T9108891,TOK12,B08521,959.0,1380990.84
TOK,T9108891,TOK12,B10340,394.0,474124.92
TOK,T9108891,TOK12,B11094,350.0,220974.36
TOK,T9108891,TOK12,B17901,298.0,307215.93
TOK,T9108891,TOK12,B27023,675.0,413100.0
TOK,T9108891,TOK12,B28917,961.0,1136685.04
TOK,T9108891,TOK12,B31214,243.0,282123.0
TOK,T9108891,TOK12,B38589,655.0,1010035.27
TOK,T9108891,TOK12,B45193,886.0,959898.96
TOK,T9108891,TOK12,B45214,771.0,1134912.0
TOK,T9108891,TOK13,B01774,502.0,330161.06
TOK,T9108891,TOK13,B17266,1306.0,1232805.96
TOK,T9108891,TOK13,B31538,537.0,255002.07
TOK,T9108891,TOK13,B45918,500.0,730764.47
