Desk,Trader,Book,BondID,Positions,NV
SG,T5983248,SG02,B02473,801.0,698940.01
SG,T5983248,SG02,B05609,514.0,265514.35
SG,T5983248,SG02,B08521,954.0,895119.82
SG,T5983248,SG02,B16316,669.0,949311.0
SG,T5983248,SG02,B27023,285.0,191805.0
SG,T5983248,SG02,B31538,281.0,257948.05
SG,T5983248,SG02,B34105,936.0,464750.0
SG,T5983248,SG02,B35648,955.0,1139030.69
SG,T5983248,SG02,B45214,976.0,1397028.52
SG,T5983248,SG02,B48886,337.0,468724.71
SG,T5983248,SG03,B02473,455.0,397025.85
SG,T5983248,SG03,B03283,112.0,127068.67
SG,T5983248,SG03,B05609,705.0,364178.24
SG,T5983248,SG03,B17266,314.0,253084.0
SG,T5983248,SG03,B23639,440.0,196276.67
SG,T5983248,SG03,B27023,457.0,307561.0
SG,T5983248,SG03,B28917,464.0,688116.11
SG,T5983248,SG03,B35479,257.0,356000.7
SG,T5983248,SG03,B35648,2041.0,2434305.37
SG,T5983248,SG03,B45918,745.0,866571.13
SG,T5983248,SG03,B47982,216.0,396762.0
SG,T5983248,SG03,B48886,108.0,150214.45
SG,T5983248,SG04,B04712,726.0,482064.0
SG,T5983248,SG04,B16316,504.0,715176.0
SG,T5983248,SG04,B27023,839.0,564647.0
SG,T5983248,SG04,B31214,408.0,360672.0
SG,T5983248,SG04,B35648,662.0,789568.92
SG,T5983248,SG04,B38589,510.0,777494.15
SG,T5983248,SG04,B44611,530.0,536360.0
SG,T5983248,SG04,B45193,448.0,585254.51
SG,T5983248,SG04,B45214,604.0,864554.53
SG,T5983248,SG04,B45918,786.0,914261.62
SG,T5983248,SG04,B47982,469.0,861487.86
SG,T5983248,SG05,B02473,77.0,67188.99
SG,T5983248,SG05,B03283,1522.0,1726772.42
SG,T5983248,SG05,B04712,1050.0,697200.0
SG,T5983248,SG05,B05609,274.0,141538.78
SG,T5983248,SG05,B17901,672.0,615879.08
SG,T5983248,SG05,B23639,794.0,354190.17
SG,T5983248,SG05,B34105,410.0,203576.39
SG,T5983248,SG05,B35479,558.0,772950.94
SG,T5983248,SG05,B38589,611.0,931468.49
SG,T5983248,SG05,B44611,926.0,937112.0
SG,T5983248,SG05,B47982,521.0,957004.64
SG,T5983248,SG05,B48886,247.0,343546.01
SG,T9277645,SG10,B01774,714.0,667242.48
SG,T9277645,SG10,B04712,928.0,616192.0
SG,T9277645,SG10,B05609,782.0,403953.74
SG,T9277645,SG10,B08521,1110.0,1041491.61
SG,T9277645,SG10,B10340,842.0,1014792.49
SG,T9277645,SG10,B16316,152.0,215688.0
SG,T9277645,SG10,B31214,1175.0,1038700.0
SG,T9277645,SG10,B34105,614.0,304868.06
SG,T9277645,SG10,B35648,1463.0,1744923.45
SG,T9277645,SG10,B38589,424.0,646387.3
SG,T9277645,SG10,B48886,667.0,927713.31
SG,T9277645,SG11,B01774,969.0,905543.36
SG,T9277645,SG11,B02473,893.0,779217.77
SG,T9277645,SG11,B10340,1496.0,1803004.23
SG,T9277645,SG11,B17266,900.0,725400.0
SG,T9277645,SG11,B18694,846.0,789987.75
SG,T9277645,SG11,B23639,667.0,297537.58
SG,T9277645,SG11,B27023,896.0,603008.0
SG,T9277645,SG11,B27558,1155.0,1685141.16
SG,T9277645,SG11,B31214,204.0,180336.0
SG,T9277645,SG11,B31538,911.0,836265.75
SG,T9277645,SG11,B35648,741.0,883792.4
SG,T9277645,SG11,B45193,334.0,436328.14
SG,T9277645,SG11,B47982,258.0,473910.17
SG,T9277645,SG12,B01774,1111.0,1038244.25
SG,T9277645,SG12,B02473,625.0,545365.18
SG,T9277645,SG12,B04712,419.0,278216.0
SG,T9277645,SG12,B05609,824.0,425649.47
SG,T9277645,SG12,B08521,619.0,580795.77
SG,T9277645,SG12,B11094,195.0,310722.78
SG,T9277645,SG12,B16316,954.0,1353726.0
SG,T9277645,SG12,B17901,485.0,444496.06
SG,T9277645,SG12,B18694,737.0,688204.46
SG,T9277645,SG12,B27558,213.0,310766.29
SG,T9277645,SG12,B31214,647.0,571948.0
SG,T9277645,SG12,B34105,1596.0,792458.33
SG,T9277645,SG12,B35648,310.0,369737.71
SG,T9277645,SG12,B38589,762.0,1161667.73
SG,T9277645,SG12,B44611,103.0,104236.0
SG,T9277645,SG12,B45214,176.0,251923.18
SG,T9277645,SG12,B45918,475.0,552511.79
SG,T9277645,SG13,B01774,638.0,596219.47
SG,T9277645,SG13,B02473,997.0,869966.53
SG,T9277645,SG13,B04712,510.0,338640.0
SG,T9277645,SG13,B08521,801.0,751562.87
SG,T9277645,SG13,B10340,2024.0,2439358.66
SG,T9277645,SG13,B16316,103.0,146157.0
SG,T9277645,SG13,B17901,270.0,247451.42
SG,T9277645,SG13,B25841,786.0,455880.0
SG,T9277645,SG13,B27023,534.0,359382.0
SG,T9277645,SG13,B28917,1854.0,2749498.41
SG,T9277645,SG13,B31214,1461.0,1291524.0
SG,T9277645,SG13,B31538,838.0,769254.34
SG,T9277645,SG13,B35479,183.0,253494.66
SG,T9277645,SG13,B45214,738.0,1056359.68
SG,T9277645,SG14,B02473,904.0,788816.19
SG,T9277645,SG14,B03283,864.0,980244.0
SG,T9277645,SG14,B10340,238.0,286841.58
SG,T9277645,SG14,B11094,505.0,804692.33
SG,T9277645,SG14,B16316,163.0,231297.0
SG,T9277645,SG14,B17266,1058.0,852748.0
SG,T9277645,SG14,B17901,7.0,6415.41
SG,T9277645,SG14,B31214,98.0,86632.0
SG,T9277645,SG14,B38589,190.0,289654.68
SG,T9277645,SG14,B45214,146.0,208981.73
SG,T9564084,SG20,B01774,435.0,406513.27
SG,T9564084,SG20,B02473,259.0,225999.33
SG,T9564084,SG20,B10340,212.0,255505.95
SG,T9564084,SG20,B11094,225.0,358526.29
SG,T9564084,SG20,B25841,793.0,459940.0
SG,T9564084,SG20,B31214,447.0,395148.0
SG,T9564084,SG20,B35648,420.0,500934.96
SG,T9564084,SG20,B45193,664.0,867430.8
SG,T9564084,SG20,B45918,603.0,701399.18
SG,T9564084,SG20,B48886,440.0,611984.79
SG,T9564084,SG21,B10340,208.0,250685.08
SG,T9564084,SG21,B11094,101.0,160938.47
SG,T9564084,SG21,B17266,241.0,194246.0
SG,T9564084,SG21,B18694,119.0,111121.21
SG,T9564084,SG21,B25841,795.0,461100.0
SG,T9564084,SG21,B27023,197.0,132581.0
SG,T9564084,SG21,B28659,172.0,209367.33
SG,T9564084,SG21,B28917,823.0,1220516.28
SG,T9564084,SG21,B44611,880.0,890560.0
SG,T9564084,SG22,B08521,999.0,937342.45
SG,T9564084,SG22,B11094,363.0,578422.41
SG,T9564084,SG22,B16316,1065.0,1511235.0
SG,T9564084,SG22,B17266,924.0,744744.0
SG,T9564084,SG22,B23639,156.0,69589.0
SG,T9564084,SG22,B27023,303.0,203919.0
SG,T9564084,SG22,B27558,195.0,284504.35
SG,T9564084,SG22,B28659,166.0,202063.82
SG,T9564084,SG22,B28917,259.0,384099.29
SG,T9564084,SG22,B31214,708.0,625872.0
SG,T9564084,SG22,B38589,21.0,32014.47
SG,T9564084,SG22,B45214,311.0,445159.7
SG,T9564084,SG22,B45918,156.0,181456.5
SG,T9564084,SG22,B48886,100.0,139087.45
SG,T9564084,SG23,B11094,711.0,1132943.07
SG,T9564084,SG23,B18694,763.0,712483.04
SG,T9564084,SG23,B23639,162.0,72265.5
SG,T9564084,SG23,B25841,655.0,379900.0
SG,T9564084,SG23,B27023,139.0,93547.0
SG,T9564084,SG23,B35648,494.0,589194.93
SG,T9564084,SG23,B38589,733.0,1117457.28
SYD,T5521536,SYD10,B10340,827.0,996714.24
SYD,T5521536,SYD10,B18694,709.0,662058.29
SYD,T5521536,SYD10,B27023,966.0,650118.0
SYD,T5521536,SYD10,B27558,81.0,118178.73
SYD,T5521536,SYD10,B28917,468.0,694048.14
SYD,T5521536,SYD10,B31538,256.0,234998.94
SYD,T5521536,SYD10,B35648,543.0,647637.34
SYD,T5521536,SYD10,B45918,172.0,200067.43
SYD,T5521536,SYD11,B08521,551.0,516992.68
SYD,T5521536,SYD11,B10340,1129.0,1360689.69
SYD,T5521536,SYD11,B16316,177.0,251163.0
SYD,T5521536,SYD11,B17266,481.0,387686.0
SYD,T5521536,SYD11,B25841,59.0,34220.0
SYD,T5521536,SYD11,B28659,836.0,1017622.6
SYD,T5521536,SYD11,B31214,984.0,869856.0
SYD,T5521536,SYD11,B35479,468.0,648281.43
SYD,T5521536,SYD11,B38589,178.0,271360.7
SYD,T5521536,SYD11,B45214,600.0,858829.01
SYD,T5521536,SYD11,B45918,283.0,329180.71
SYD,T5521536,SYD11,B47982,1479.0,2716717.58
SYD,T5521536,SYD12,B01774,270.0,252318.58
SYD,T5521536,SYD12,B02473,295.0,257412.36
SYD,T5521536,SYD12,B05609,986.0,509332.98
SYD,T5521536,SYD12,B11094,831.0,1324157.09
SYD,T5521536,SYD12,B17266,182.0,146692.0
SYD,T5521536,SYD12,B18694,480.0,448220.0
SYD,T5521536,SYD12,B27023,568.0,382264.0
SYD,T5521536,SYD12,B27558,920.0,1342276.94
SYD,T5521536,SYD12,B28917,782.0,1159712.92
SYD,T5521536,SYD12,B34105,1761.0,874385.42
SYD,T5521536,SYD13,B01774,967.0,903674.34
SYD,T5521536,SYD13,B03283,963.0,1092563.63
SYD,T5521536,SYD13,B05609,186.0,96081.07
SYD,T5521536,SYD13,B10340,549.0,661663.98
SYD,T5521536,SYD13,B11094,1011.0,1610978.12
SYD,T5521536,SYD13,B17266,1345.0,1084070.0
SYD,T5521536,SYD13,B18694,449.0,419272.46
SYD,T5521536,SYD13,B23639,429.0,191369.75
SYD,T5521536,SYD13,B28659,1594.0,1940299.54
SYD,T5521536,SYD13,B28917,1131.0,413759.47
SYD,T5521536,SYD13,B31538,1147.0,1052905.4
SYD,T5521536,SYD13,B34105,864.0,429000.0
SYD,T5521536,SYD13,B35648,940.0,1121140.15
SYD,T5521536,SYD13,B45918,277.0,322201.61
SYD,T5521536,SYD13,B48886,1967.0,2735850.19
SYD,T8621521,SYD00,B01774,234.0,218676.11
SYD,T8621521,SYD00,B04712,881.0,584984.0
SYD,T8621521,SYD00,B11094,114.0,181653.32
SYD,T8621521,SYD00,B18694,976.0,911380.67
SYD,T8621521,SYD00,B31214,862.0,762008.0
SYD,T8621521,SYD00,B38589,571.0,870488.55
SYD,T8621521,SYD00,B44611,362.0,366344.0
SYD,T8621521,SYD00,B48886,489.0,680137.64
SYD,T8621521,SYD01,B01774,1347.0,1258789.38
SYD,T8621521,SYD01,B02473,325.0,283589.89
SYD,T8621521,SYD01,B04712,129.0,85656.0
SYD,T8621521,SYD01,B10340,164.0,197655.54
SYD,T8621521,SYD01,B17901,347.0,318020.89
SYD,T8621521,SYD01,B23639,1343.0,599089.92
SYD,T8621521,SYD01,B34105,1182.0,586895.83
SYD,T8621521,SYD01,B35479,653.0,904546.52
SYD,T8621521,SYD01,B35648,144.0,171749.13
SYD,T8621521,SYD01,B45918,293.0,340812.54
SYD,T8621521,SYD02,B01774,882.0,824240.71
SYD,T8621521,SYD02,B03283,375.0,425453.12
SYD,T8621521,SYD02,B11094,776.0,1236517.33
SYD,T8621521,SYD02,B27023,605.0,407165.0
SYD,T8621521,SYD02,B28659,934.0,1136913.28
SYD,T8621521,SYD02,B35479,380.0,526382.36
SYD,T8621521,SYD02,B35648,661.0,788376.21
SYD,T8621521,SYD02,B38589,636.0,969580.94
SYD,T8621521,SYD02,B45918,648.0,753742.41
SYD,T8621521,SYD02,B47982,494.0,907409.39
SYD,T8621521,SYD03,B03283,214.0,242791.92
SYD,T8621521,SYD03,B10340,842.0,1014792.49
SYD,T8621521,SYD03,B17266,986.0,794716.0
SYD,T8621521,SYD03,B18694,583.0,544400.54
SYD,T8621521,SYD03,B23639,172.0,76726.33
SYD,T8621521,SYD03,B25841,239.0,138620.0
SYD,T8621521,SYD03,B27023,535.0,360055.0
SYD,T8621521,SYD03,B27558,229.0,334110.24
SYD,T8621521,SYD03,B28659,2168.0,2639002.14
SYD,T8621521,SYD03,B31214,141.0,124644.0
SYD,T8621521,SYD03,B31538,180.0,165233.63
SYD,T8621521,SYD03,B35648,240.0,286248.55
SYD,T8621521,SYD03,B48886,841.0,1169725.48
TOK,T2697765,TOK00,B02473,193.0,168408.77
TOK,T2697765,TOK00,B04712,437.0,290168.0
TOK,T2697765,TOK00,B11094,532.0,847715.49
TOK,T2697765,TOK00,B28659,923.0,1123523.51
TOK,T2697765,TOK00,B31214,301.0,266084.0
TOK,T2697765,TOK00,B44611,1041.0,1053492.0
TOK,T2697765,TOK00,B47982,253.0,464725.86
TOK,T2697765,TOK00,B48886,80.0,111269.96
TOK,T2697765,TOK01,B04712,134.0,88976.0
TOK,T2697765,TOK01,B08521,231.0,216742.85
TOK,T2697765,TOK01,B10340,344.0,414594.56
TOK,T2697765,TOK01,B11094,43.0,68518.36
TOK,T2697765,TOK01,B17266,223.0,179738.0
TOK,T2697765,TOK01,B17901,268.0,245618.44
TOK,T2697765,TOK01,B23639,532.0,237316.33
TOK,T2697765,TOK01,B27023,163.0,109699.0
TOK,T2697765,TOK01,B28659,239.0,290923.21
TOK,T2697765,TOK01,B45214,301.0,430845.89
TOK,T2697765,TOK01,B45918,728.0,846797.02
TOK,T2697765,TOK01,B47982,917.0,1684401.64
TOK,T2697765,TOK01,B48886,640.0,890159.7
TOK,T2697765,TOK02,B08521,247.0,231755.34
TOK,T2697765,TOK02,B11094,523.0,833374.44
TOK,T2697765,TOK02,B16316,140.0,198660.0
TOK,T2697765,TOK02,B17901,1319.0,1208845.99
TOK,T2697765,TOK02,B27023,910.0,612430.0
TOK,T2697765,TOK02,B27558,103.0,150276.66
TOK,T2697765,TOK02,B28659,548.0,667054.05
TOK,T2697765,TOK02,B28917,1579.0,2341670.97
TOK,T2697765,TOK02,B31214,962.0,850408.0
TOK,T2697765,TOK02,B35648,348.0,415060.4
TOK,T2697765,TOK02,B44611,794.0,803528.0
TOK,T2697765,TOK02,B45193,722.0,943200.35
TOK,T2697765,TOK03,B01774,548.0,512113.27
TOK,T2697765,TOK03,B02473,595.0,519187.65
TOK,T2697765,TOK03,B03283,497.0,563867.21
TOK,T2697765,TOK03,B10340,404.0,486907.56
TOK,T2697765,TOK03,B16316,121.0,171699.0
TOK,T2697765,TOK03,B17266,726.0,585156.0
TOK,T2697765,TOK03,B25841,467.0,270860.0
TOK,T2697765,TOK03,B28659,133.0,161894.5
TOK,T2697765,TOK03,B31538,341.0,313025.93
TOK,T2697765,TOK04,B01774,836.0,781253.1
TOK,T2697765,TOK04,B04712,948.0,629472.0
TOK,T2697765,TOK04,B08521,892.0,836946.41
TOK,T2697765,TOK04,B16316,224.0,317856.0
TOK,T2697765,TOK04,B28917,803.0,1190856.11
TOK,T2697765,TOK04,B45193,310.0,404975.22
TOK,T2697765,TOK04,B48886,1594.0,2217053.99
TOK,T3121807,TOK20,B02473,131.0,114308.54
TOK,T3121807,TOK20,B08521,390.0,365929.49
TOK,T3121807,TOK20,B11094,500.0,796725.08
TOK,T3121807,TOK20,B17266,425.0,342550.0
TOK,T3121807,TOK20,B17901,966.0,885326.18
TOK,T3121807,TOK20,B27558,345.0,503353.85
TOK,T3121807,TOK20,B35479,1400.0,1939303.42
TOK,T3121807,TOK20,B35648,248.0,295790.17
TOK,T3121807,TOK20,B45214,656.0,938986.38
TOK,T3121807,TOK20,B45918,499.0,580428.18
TOK,T3121807,TOK20,B47982,742.0,1362950.94
TOK,T3121807,TOK21,B02473,349.0,304531.92
TOK,T3121807,TOK21,B03283,349.0,395955.04
TOK,T3121807,TOK21,B05609,226.0,116743.66
TOK,T3121807,TOK21,B08521,257.0,241138.15
TOK,T3121807,TOK21,B11094,791.0,1260419.08
TOK,T3121807,TOK21,B17266,337.0,271622.0
TOK,T3121807,TOK21,B18694,773.0,721820.96
TOK,T3121807,TOK21,B23639,865.0,385862.08
TOK,T3121807,TOK21,B25841,871.0,505180.0
TOK,T3121807,TOK21,B28917,189.0,280288.67
TOK,T3121807,TOK21,B34105,580.0,287986.11
TOK,T3121807,TOK21,B35479,822.0,1138648.15
TOK,T3121807,TOK21,B38589,836.0,1274480.61
TOK,T3121807,TOK21,B44611,622.0,629464.0
TOK,T3121807,TOK21,B45918,1357.0,1578438.96
TOK,T3121807,TOK21,B48886,258.0,358845.63
TOK,T3121807,TOK22,B02473,593.0,517442.48
TOK,T3121807,TOK22,B05609,119.0,61471.22
TOK,T3121807,TOK22,B18694,303.0,282938.88
TOK,T3121807,TOK22,B25841,155.0,89900.0
TOK,T3121807,TOK22,B27023,485.0,326405.0
TOK,T3121807,TOK22,B31538,743.0,682047.7
TOK,T3121807,TOK22,B45214,400.0,572552.67
TOK,T3121807,TOK22,B47982,689.0,1265597.31
TOK,T3121807,TOK23,B02473,284.0,247813.94
TOK,T3121807,TOK23,B16316,639.0,906741.0
TOK,T3121807,TOK23,B18694,122.0,113922.58
TOK,T3121807,TOK23,B38589,375.0,571686.88
TOK,T3121807,TOK23,B44611,509.0,515108.0
TOK,T3121807,TOK23,B45918,335.0,389666.21
TOK,T3121807,TOK23,B48886,195.0,271220.53
TOK,T3121807,TOK24,B01774,817.0,763497.35
TOK,T3121807,TOK24,B18694,212.0,197963.83
TOK,T3121807,TOK24,B28659,858.0,1044402.14
TOK,T3121807,TOK24,B45193,874.0,1141768.85
TOK,T3121807,TOK24,B45214,238.0,340668.84
TOK,T3121807,TOK25,B02473,341.0,297551.24
TOK,T3121807,TOK25,B11094,324.0,516277.85
TOK,T3121807,TOK25,B31538,3.0,2753.89
TOK,T3121807,TOK25,B34105,175.0,86892.36
TOK,T3121807,TOK25,B48886,1683.0,2340841.83
TOK,T3937126,TOK30,B01774,314.0,293437.17
TOK,T3937126,TOK30,B16316,789.0,1119591.0
TOK,T3937126,TOK30,B31214,100.0,88400.0
TOK,T3937126,TOK30,B31538,1530.0,1404485.84
TOK,T3937126,TOK30,B34105,1261.0,626121.53
TOK,T3937126,TOK30,B45193,466.0,608769.2
TOK,T3937126,TOK30,B47982,844.0,1550310.78
TOK,T3937126,TOK31,B02473,348.0,303659.33
TOK,T3937126,TOK31,B03283,127.0,144086.79
TOK,T3937126,TOK31,B04712,163.0,108232.0
TOK,T3937126,TOK31,B05609,348.0,179764.58
TOK,T3937126,TOK31,B18694,195.0,182089.38
TOK,T3937126,TOK31,B28917,219.0,324778.94
TOK,T3937126,TOK31,B31538,911.0,836265.75
TOK,T3937126,TOK31,B47982,9.0,16531.75
TOK,T3937126,TOK32,B01774,907.0,847603.54
TOK,T3937126,TOK32,B16316,648.0,919512.0
TOK,T3937126,TOK32,B17901,665.0,609463.67
TOK,T3937126,TOK32,B18694,291.0,271733.38
TOK,T3937126,TOK32,B25841,1287.0,746460.0
TOK,T3937126,TOK32,B45193,349.0,455923.72
TOK,T3937126,TOK32,B45918,669.0,778169.24
TOK,T3937126,TOK32,B47982,423.0,776992.25
TOK,T3937126,TOK33,B05609,1410.0,728356.49
TOK,T3937126,TOK33,B10340,845.0,1018408.14
TOK,T3937126,TOK33,B17266,263.0,211978.0
TOK,T3937126,TOK33,B18694,350.0,326827.08
TOK,T3937126,TOK33,B25841,357.0,207060.0
TOK,T3937126,TOK33,B27023,113.0,76049.0
TOK,T3937126,TOK33,B31214,200.0,176800.0
TOK,T3937126,TOK33,B45214,336.0,480944.24
TOK,T3937126,TOK33,B45918,180.0,209372.89
TOK,T9108891,TOK10,B01774,130.0,121486.73
TOK,T9108891,TOK10,B02473,767.0,669272.15
TOK,T9108891,TOK10,B05609,953.0,492286.34
TOK,T9108891,TOK10,B08521,926.0,868847.96
TOK,T9108891,TOK10,B16316,575.0,815925.0
TOK,T9108891,TOK10,B17901,542.0,496735.81
TOK,T9108891,TOK10,B23639,789.0,351959.75
TOK,T9108891,TOK10,B27023,307.0,206611.0
TOK,T9108891,TOK10,B31214,283.0,250172.0
TOK,T9108891,TOK10,B34105,710.0,352534.72
TOK,T9108891,TOK10,B44611,464.0,469568.0
TOK,T9108891,TOK11,B01774,701.0,655093.81
TOK,T9108891,TOK11,B03283,299.0,339227.96
TOK,T9108891,TOK11,B04712,634.0,333328.0
TOK,T9108891,TOK11,B16316,965.0,1369335.0
TOK,T9108891,TOK11,B27023,775.0,521575.0
TOK,T9108891,TOK11,B34105,261.0,129593.75
TOK,T9108891,TOK11,B35479,814.0,1127566.42
TOK,T9108891,TOK11,B48886,663.0,922149.81
TOK,T9108891,TOK12,B03283,773.0,877000.71
TOK,T9108891,TOK12,B05609,1422.0,734555.27
TOK,T9108891,TOK12,B08521,959.0,899811.22
TOK,T9108891,TOK12,B10340,394.0,474855.39
TOK,T9108891,TOK12,B11094,350.0,557707.56
TOK,T9108891,TOK12,B17901,455.0,417001.46
TOK,T9108891,TOK12,B27023,675.0,454275.0
TOK,T9108891,TOK12,B27558,417.0,608401.61
TOK,T9108891,TOK12,B28917,961.0,1425171.5
TOK,T9108891,TOK12,B31214,243.0,214812.0
TOK,T9108891,TOK12,B35479,354.0,490366.72
TOK,T9108891,TOK12,B35648,203.0,242118.56
TOK,T9108891,TOK12,B38589,655.0,998546.41
TOK,T9108891,TOK12,B44611,116.0,117392.0
TOK,T9108891,TOK12,B45193,886.0,1157445.31
TOK,T9108891,TOK12,B45214,1349.0,1930933.89
TOK,T9108891,TOK12,B45918,153.0,177966.96
TOK,T9108891,TOK13,B01774,502.0,469125.66
TOK,T9108891,TOK13,B17266,1306.0,1052636.0
TOK,T9108891,TOK13,B18694,116.0,108319.83
TOK,T9108891,TOK13,B31538,960.0,881246.02
TOK,T9108891,TOK13,B45193,398.0,519935.93
TOK,T9108891,TOK13,B45918,500.0,581591.36
