Desk,Trader,Book,BondID,Positions,NV
SG,T5983248,SG04,B16316,504.0,353808.0
SG,T5983248,SG04,B27023,839.0,974079.0
SG,T5983248,SG04,B31214,408.0,473688.0
SG,T5983248,SG04,B35648,662.0,649599.85
SG,T5983248,SG04,B38589,924.0,554222.42
SG,T5983248,SG04,B44611,530.0,570280.0
SG,T5983248,SG04,B45193,448.0,365533.76
SG,T5983248,SG04,B45214,604.0,446035.97
SG,T5983248,SG04,B45918,786.0,529764.0
SG,T5983248,SG04,B47982,469.0,271082.0
SG,T5983248,SG05,B02473,77.0,57827.0
SG,T5983248,SG05,B03283,738.0,573327.6
SG,T5983248,SG05,B04712,1243.0,926035.0
SG,T5983248,SG05,B05609,274.0,290675.15
SG,T5983248,SG05,B17901,672.0,567073.83
SG,T5983248,SG05,B23639,794.0,531575.78
SG,T5983248,SG05,B34105,410.0,158155.64
SG,T5983248,SG05,B35479,558.0,646722.0
SG,T5983248,SG05,B38589,611.0,366482.57
SG,T5983248,SG05,B44611,926.0,996376.0
SG,T5983248,SG05,B47982,521.0,301138.0
SG,T5983248,SG05,B48886,247.0,181098.14
SG,T9277645,SG10,B01774,714.0,472067.69
SG,T9277645,SG10,B04712,928.0,691360.0
SG,T9277645,SG10,B05609,782.0,829591.12
SG,T9277645,SG10,B08521,1110.0,941651.16
SG,T9277645,SG10,B10340,842.0,847052.0
SG,T9277645,SG10,B16316,152.0,106704.0
SG,T9277645,SG10,B31214,1175.0,1364175.0
SG,T9277645,SG10,B34105,614.0,236847.71
SG,T9277645,SG10,B35648,1463.0,1435596.04
SG,T9277645,SG10,B38589,424.0,254318.51
SG,T9277645,SG10,B48886,667.0,489038.29
SG,T9277645,SG11,B01774,969.0,640663.3
SG,T9277645,SG11,B02473,893.0,670643.0
SG,T9277645,SG11,B10340,1496.0,1504976.0
SG,T9277645,SG11,B17266,900.0,957492.54
SG,T9277645,SG11,B18694,846.0,908834.73
SG,T9277645,SG11,B23639,667.0,446550.44
SG,T9277645,SG11,B27023,896.0,1040256.0
SG,T9277645,SG11,B27558,622.0,828777.1
SG,T9277645,SG11,B31214,204.0,236844.0
SG,T9277645,SG11,B31538,911.0,434036.38
SG,T9277645,SG11,B35648,741.0,727120.07
SG,T9277645,SG11,B45193,334.0,272518.47
SG,T9277645,SG11,B47982,258.0,149124.0
SG,T9277645,SG12,B01774,1111.0,734547.91
SG,T9277645,SG12,B02473,625.0,469375.0
SG,T9277645,SG12,B04712,419.0,312155.0
SG,T9277645,SG12,B05609,824.0,874147.16
SG,T9277645,SG12,B08521,619.0,525118.98
SG,T9277645,SG12,B11094,195.0,247174.69
SG,T9277645,SG12,B16316,954.0,669708.0
SG,T9277645,SG12,B17901,485.0,409272.04
SG,T9277645,SG12,B27558,213.0,283809.52
SG,T9277645,SG12,B31214,647.0,751167.0
SG,T9277645,SG12,B34105,1596.0,615649.75
SG,T9277645,SG12,B35648,310.0,304193.28
SG,T9277645,SG12,B38589,762.0,457053.55
SG,T9277645,SG12,B44611,103.0,110828.0
SG,T9277645,SG12,B45214,176.0,129970.75
SG,T9277645,SG12,B45918,475.0,320150.0
SG,T9277645,SG13,B01774,638.0,421819.59
SG,T9277645,SG13,B02473,1896.0,1423896.0
SG,T9277645,SG13,B04712,510.0,379950.0
SG,T9277645,SG13,B08521,801.0,679515.83
SG,T9277645,SG13,B10340,1369.0,1377214.0
SG,T9277645,SG13,B16316,103.0,72306.0
SG,T9277645,SG13,B17901,270.0,227842.17
SG,T9277645,SG13,B25841,786.0,1178214.0
SG,T9277645,SG13,B27023,534.0,619974.0
SG,T9277645,SG13,B28917,1854.0,1549944.0
SG,T9277645,SG13,B31214,1461.0,1696221.0
SG,T9277645,SG13,B31538,838.0,399256.29
SG,T9277645,SG13,B35479,183.0,212097.0
SG,T9277645,SG13,B45214,738.0,544990.97
SG,T9277645,SG14,B02473,904.0,678904.0
SG,T9277645,SG14,B03283,864.0,671212.8
SG,T9277645,SG14,B11094,505.0,640119.06
SG,T9277645,SG14,B16316,721.0,506142.0
SG,T9277645,SG14,B17266,559.0,594709.25
SG,T9277645,SG14,B17901,900.0,759473.89
SG,T9277645,SG14,B31214,433.0,502713.0
SG,T9277645,SG14,B38589,190.0,113963.48
SG,T9277645,SG14,B45214,146.0,107816.64
SG,T9564084,SG20,B01774,435.0,287604.27
SG,T9564084,SG20,B10340,212.0,213272.0
SG,T9564084,SG20,B11094,225.0,285201.56
SG,T9564084,SG20,B25841,793.0,1188707.0
SG,T9564084,SG20,B31214,447.0,518967.0
SG,T9564084,SG20,B35648,420.0,412132.84
SG,T9564084,SG20,B45193,664.0,541773.25
SG,T9564084,SG20,B45918,603.0,406422.0
SG,T9564084,SG20,B48886,440.0,322603.97
SG,T9564084,SG21,B10340,208.0,209248.0
SG,T9564084,SG21,B11094,101.0,128023.81
SG,T9564084,SG21,B17266,241.0,256395.22
SG,T9564084,SG21,B18694,119.0,127838.45
SG,T9564084,SG21,B25841,795.0,1191705.0
SG,T9564084,SG21,B27023,197.0,228717.0
SG,T9564084,SG21,B28659,172.0,90993.13
SG,T9564084,SG21,B28917,823.0,688028.0
SG,T9564084,SG21,B44611,880.0,946880.0
SG,T9564084,SG22,B08521,999.0,847486.04
SG,T9564084,SG22,B11094,363.0,460125.19
SG,T9564084,SG22,B16316,1065.0,747630.0
SG,T9564084,SG22,B17266,924.0,983025.67
SG,T9564084,SG22,B23639,156.0,104440.58
SG,T9564084,SG22,B27023,303.0,351783.0
SG,T9564084,SG22,B27558,195.0,259825.62
SG,T9564084,SG22,B28659,166.0,87818.96
SG,T9564084,SG22,B28917,259.0,216524.0
SG,T9564084,SG22,B31214,708.0,821988.0
SG,T9564084,SG22,B38589,21.0,12595.96
SG,T9564084,SG22,B45214,311.0,229664.22
SG,T9564084,SG22,B45918,156.0,105144.0
SG,T9564084,SG22,B48886,100.0,73319.08
SG,T9564084,SG23,B11094,711.0,901236.94
SG,T9564084,SG23,B18694,763.0,819670.09
SG,T9564084,SG23,B23639,162.0,108457.53
SG,T9564084,SG23,B25841,655.0,981845.0
SG,T9564084,SG23,B27023,139.0,161379.0
SG,T9564084,SG23,B35648,494.0,484746.72
SG,T9564084,SG23,B38589,733.0,439659.13
SYD,T5521536,SYD10,B10340,827.0,831962.0
SYD,T5521536,SYD10,B18694,709.0,761659.36
SYD,T5521536,SYD10,B27023,966.0,1121526.0
SYD,T5521536,SYD10,B27558,331.0,441037.33
SYD,T5521536,SYD10,B28917,337.0,281732.0
SYD,T5521536,SYD10,B31538,256.0,121968.51
SYD,T5521536,SYD10,B35648,543.0,532828.88
SYD,T5521536,SYD10,B45918,172.0,115928.0
SYD,T5521536,SYD11,B08521,1130.0,958617.84
SYD,T5521536,SYD11,B10340,1129.0,1135774.0
SYD,T5521536,SYD11,B16316,177.0,277290.0
SYD,T5521536,SYD11,B17266,481.0,511726.57
SYD,T5521536,SYD11,B25841,59.0,88441.0
SYD,T5521536,SYD11,B28659,836.0,442268.96
SYD,T5521536,SYD11,B31214,984.0,1142424.0
SYD,T5521536,SYD11,B38589,178.0,106765.79
SYD,T5521536,SYD11,B45214,600.0,443082.09
SYD,T5521536,SYD11,B45918,283.0,190742.0
SYD,T5521536,SYD11,B47982,742.0,428876.0
SYD,T5521536,SYD12,B01774,270.0,178512.99
SYD,T5521536,SYD12,B02473,295.0,221545.0
SYD,T5521536,SYD12,B05609,986.0,1046006.19
SYD,T5521536,SYD12,B11094,831.0,1053344.44
SYD,T5521536,SYD12,B17266,182.0,193626.27
SYD,T5521536,SYD12,B18694,480.0,515650.91
SYD,T5521536,SYD12,B27023,568.0,659448.0
SYD,T5521536,SYD12,B27558,920.0,1225843.94
SYD,T5521536,SYD12,B28917,782.0,653752.0
SYD,T5521536,SYD12,B34105,1761.0,679297.75
SYD,T5521536,SYD13,B01774,967.0,639340.98
SYD,T5521536,SYD13,B03283,963.0,748122.6
SYD,T5521536,SYD13,B05609,186.0,197319.63
SYD,T5521536,SYD13,B10340,549.0,552294.0
SYD,T5521536,SYD13,B11094,1011.0,1281505.69
SYD,T5521536,SYD13,B17266,1345.0,1430919.4
SYD,T5521536,SYD13,B18694,449.0,482348.45
SYD,T5521536,SYD13,B23639,429.0,287211.6
SYD,T5521536,SYD13,B28659,1594.0,843273.58
SYD,T5521536,SYD13,B28917,279.0,233244.0
SYD,T5521536,SYD13,B31538,1147.0,546476.1
SYD,T5521536,SYD13,B34105,864.0,333284.07
SYD,T5521536,SYD13,B35648,940.0,922392.54
SYD,T5521536,SYD13,B48886,1967.0,1442186.38
SYD,T8621521,SYD00,B01774,234.0,154711.26
SYD,T8621521,SYD00,B04712,881.0,656345.0
SYD,T8621521,SYD00,B11094,114.0,144502.12
SYD,T8621521,SYD00,B18694,976.0,1048490.18
SYD,T8621521,SYD00,B31214,862.0,1000782.0
SYD,T8621521,SYD00,B38589,571.0,342490.26
SYD,T8621521,SYD00,B44611,362.0,389512.0
SYD,T8621521,SYD01,B01774,909.0,600993.75
SYD,T8621521,SYD01,B02473,568.0,426568.0
SYD,T8621521,SYD01,B04712,129.0,96105.0
SYD,T8621521,SYD01,B10340,164.0,164984.0
SYD,T8621521,SYD01,B17901,347.0,292819.38
SYD,T8621521,SYD01,B23639,1343.0,899126.29
SYD,T8621521,SYD01,B34105,1182.0,455951.13
SYD,T8621521,SYD01,B35479,653.0,756827.0
SYD,T8621521,SYD01,B35648,144.0,141302.69
SYD,T8621521,SYD01,B45918,293.0,197482.0
SYD,T8621521,SYD02,B01774,882.0,583142.45
SYD,T8621521,SYD02,B03283,375.0,291325.0
SYD,T8621521,SYD02,B11094,776.0,983628.5
SYD,T8621521,SYD02,B27023,605.0,702405.0
SYD,T8621521,SYD02,B28659,934.0,494113.88
SYD,T8621521,SYD02,B35479,380.0,440420.0
SYD,T8621521,SYD02,B35648,661.0,648618.58
SYD,T8621521,SYD02,B38589,636.0,381477.77
SYD,T8621521,SYD02,B45918,648.0,436752.0
SYD,T8621521,SYD02,B47982,494.0,285532.0
SYD,T8621521,SYD03,B03283,214.0,166249.47
SYD,T8621521,SYD03,B10340,842.0,847052.0
SYD,T8621521,SYD03,B17266,986.0,1048986.27
SYD,T8621521,SYD03,B18694,583.0,626301.0
SYD,T8621521,SYD03,B23639,172.0,115152.44
SYD,T8621521,SYD03,B25841,239.0,358261.0
SYD,T8621521,SYD03,B27558,229.0,305128.55
SYD,T8621521,SYD03,B28659,1456.0,770267.46
SYD,T8621521,SYD03,B31214,141.0,163701.0
SYD,T8621521,SYD03,B31538,180.0,85759.11
SYD,T8621521,SYD03,B35648,240.0,235504.48
SYD,T8621521,SYD03,B48886,841.0,616613.5
TOK,T2697765,TOK00,B02473,193.0,144943.0
TOK,T2697765,TOK00,B04712,437.0,325565.0
TOK,T2697765,TOK00,B11094,532.0,674343.25
TOK,T2697765,TOK00,B28659,923.0,488294.55
TOK,T2697765,TOK00,B31214,301.0,349461.0
TOK,T2697765,TOK00,B44611,1041.0,1120116.0
TOK,T2697765,TOK00,B47982,253.0,146234.0
TOK,T2697765,TOK00,B48886,80.0,58655.27
TOK,T2697765,TOK01,B04712,134.0,99830.0
TOK,T2697765,TOK01,B08521,231.0,195965.24
TOK,T2697765,TOK01,B10340,344.0,346064.0
TOK,T2697765,TOK01,B11094,43.0,54505.19
TOK,T2697765,TOK01,B17266,223.0,237245.37
TOK,T2697765,TOK01,B17901,268.0,226154.45
TOK,T2697765,TOK01,B23639,532.0,356169.16
TOK,T2697765,TOK01,B27023,163.0,189243.0
TOK,T2697765,TOK01,B28659,239.0,126438.13
TOK,T2697765,TOK01,B45214,301.0,222279.51
TOK,T2697765,TOK01,B45918,728.0,490672.0
TOK,T2697765,TOK01,B47982,917.0,530026.0
TOK,T2697765,TOK01,B48886,640.0,469242.14
TOK,T2697765,TOK02,B08521,247.0,209538.59
TOK,T2697765,TOK02,B11094,523.0,662935.19
TOK,T2697765,TOK02,B17901,1319.0,1113051.17
TOK,T2697765,TOK02,B27023,910.0,1056510.0
TOK,T2697765,TOK02,B27558,734.0,978010.27
TOK,T2697765,TOK02,B28659,548.0,289908.36
TOK,T2697765,TOK02,B28917,1579.0,1320044.0
TOK,T2697765,TOK02,B31214,962.0,1116882.0
TOK,T2697765,TOK02,B35648,348.0,341481.49
TOK,T2697765,TOK02,B44611,794.0,854344.0
TOK,T2697765,TOK02,B45193,722.0,589096.82
TOK,T2697765,TOK03,B01774,548.0,362315.26
TOK,T2697765,TOK03,B02473,595.0,446845.0
TOK,T2697765,TOK03,B03283,497.0,386102.73
TOK,T2697765,TOK03,B10340,404.0,406424.0
TOK,T2697765,TOK03,B16316,121.0,84942.0
TOK,T2697765,TOK03,B17266,726.0,772377.31
TOK,T2697765,TOK03,B25841,467.0,700033.0
TOK,T2697765,TOK03,B28659,133.0,70360.97
TOK,T2697765,TOK03,B31538,341.0,162465.87
TOK,T2697765,TOK04,B01774,836.0,552729.12
TOK,T2697765,TOK04,B04712,948.0,706260.0
TOK,T2697765,TOK04,B08521,892.0,756714.26
TOK,T2697765,TOK04,B16316,224.0,157248.0
TOK,T2697765,TOK04,B28917,803.0,671308.0
TOK,T2697765,TOK04,B45193,310.0,252936.31
TOK,T2697765,TOK04,B48886,1594.0,1168706.2
TOK,T3121807,TOK20,B02473,131.0,98381.0
TOK,T3121807,TOK20,B08521,390.0,330850.41
TOK,T3121807,TOK20,B11094,500.0,633781.25
TOK,T3121807,TOK20,B17266,425.0,452149.25
TOK,T3121807,TOK20,B17901,966.0,815168.64
TOK,T3121807,TOK20,B27558,345.0,459691.48
TOK,T3121807,TOK20,B35479,1400.0,1622600.0
TOK,T3121807,TOK20,B35648,248.0,243354.63
TOK,T3121807,TOK20,B45214,656.0,484436.42
TOK,T3121807,TOK20,B45918,499.0,336326.0
TOK,T3121807,TOK20,B47982,742.0,428876.0
TOK,T3121807,TOK21,B02473,480.0,360480.0
TOK,T3121807,TOK21,B03283,349.0,271126.47
TOK,T3121807,TOK21,B05609,226.0,239753.96
TOK,T3121807,TOK21,B08521,257.0,218021.93
TOK,T3121807,TOK21,B11094,791.0,1002641.94
TOK,T3121807,TOK21,B17266,828.0,880893.13
TOK,T3121807,TOK21,B18694,773.0,830412.82
TOK,T3121807,TOK21,B23639,865.0,579109.64
TOK,T3121807,TOK21,B25841,871.0,1305629.0
TOK,T3121807,TOK21,B28917,189.0,158004.0
TOK,T3121807,TOK21,B34105,580.0,223732.36
TOK,T3121807,TOK21,B35479,953.0,1104527.0
TOK,T3121807,TOK21,B38589,836.0,501439.33
TOK,T3121807,TOK21,B44611,622.0,669272.0
TOK,T3121807,TOK21,B45918,445.0,299930.0
TOK,T3121807,TOK21,B48886,258.0,189163.24
TOK,T3121807,TOK22,B02473,593.0,445343.0
TOK,T3121807,TOK22,B05609,433.0,459351.6
TOK,T3121807,TOK22,B18694,303.0,325504.64
TOK,T3121807,TOK22,B25841,155.0,232345.0
TOK,T3121807,TOK22,B27023,485.0,563085.0
TOK,T3121807,TOK22,B31538,743.0,353994.54
TOK,T3121807,TOK22,B45214,400.0,295388.06
TOK,T3121807,TOK22,B47982,689.0,398242.0
TOK,T3121807,TOK23,B02473,284.0,213284.0
TOK,T3121807,TOK23,B16316,639.0,448578.0
TOK,T3121807,TOK23,B18694,122.0,131061.27
TOK,T3121807,TOK23,B38589,375.0,224927.93
TOK,T3121807,TOK23,B44611,509.0,547684.0
TOK,T3121807,TOK23,B45918,335.0,225790.0
TOK,T3121807,TOK23,B48886,195.0,142972.21
TOK,T3121807,TOK24,B01774,817.0,540167.1
TOK,T3121807,TOK24,B18694,212.0,227745.82
TOK,T3121807,TOK24,B28659,858.0,453907.61
TOK,T3121807,TOK24,B45193,874.0,713117.2
TOK,T3121807,TOK24,B45214,238.0,175755.9
TOK,T3121807,TOK25,B02473,341.0,256091.0
TOK,T3121807,TOK25,B11094,324.0,410690.25
TOK,T3121807,TOK25,B31538,3.0,1429.32
TOK,T3121807,TOK25,B34105,175.0,67505.45
TOK,T3121807,TOK25,B48886,1683.0,1233960.18
TOK,T3937126,TOK30,B01774,314.0,207604.0
TOK,T3937126,TOK30,B16316,968.0,679536.0
TOK,T3937126,TOK30,B31214,100.0,116100.0
TOK,T3937126,TOK30,B31538,1530.0,728952.42
TOK,T3937126,TOK30,B34105,1261.0,486425.02
TOK,T3937126,TOK30,B45193,208.0,169712.1
TOK,T3937126,TOK30,B47982,844.0,487832.0
TOK,T3937126,TOK31,B02473,348.0,261348.0
TOK,T3937126,TOK31,B03283,127.0,98662.07
TOK,T3937126,TOK31,B04712,163.0,121435.0
TOK,T3937126,TOK31,B05609,348.0,369178.66
TOK,T3937126,TOK31,B18694,195.0,209483.18
TOK,T3937126,TOK31,B28917,219.0,183084.0
TOK,T3937126,TOK31,B31538,911.0,434036.38
TOK,T3937126,TOK31,B47982,182.0,105196.0
TOK,T3937126,TOK32,B01774,752.0,497191.75
TOK,T3937126,TOK32,B16316,648.0,454896.0
TOK,T3937126,TOK32,B17901,665.0,561166.82
TOK,T3937126,TOK32,B18694,291.0,312613.36
TOK,T3937126,TOK32,B25841,1287.0,1929213.0
TOK,T3937126,TOK32,B45193,349.0,284757.32
TOK,T3937126,TOK32,B45918,669.0,450906.0
TOK,T3937126,TOK32,B47982,423.0,244494.0
TOK,T3937126,TOK33,B05609,1410.0,1495810.07
TOK,T3937126,TOK33,B10340,845.0,850070.0
TOK,T3937126,TOK33,B17266,263.0,279800.6
TOK,T3937126,TOK33,B18694,350.0,375995.45
TOK,T3937126,TOK33,B25841,357.0,535143.0
TOK,T3937126,TOK33,B27023,113.0,131193.0
TOK,T3937126,TOK33,B31214,200.0,232200.0
TOK,T3937126,TOK33,B45918,180.0,121320.0
TOK,T9108891,TOK10,B01774,130.0,85950.7
TOK,T9108891,TOK10,B02473,767.0,576017.0
TOK,T9108891,TOK10,B05609,953.0,1010997.87
TOK,T9108891,TOK10,B08521,926.0,785557.63
TOK,T9108891,TOK10,B16316,575.0,403650.0
TOK,T9108891,TOK10,B17901,542.0,457372.05
TOK,T9108891,TOK10,B23639,789.0,528228.33
TOK,T9108891,TOK10,B27023,307.0,356427.0
TOK,T9108891,TOK10,B31214,283.0,328563.0
TOK,T9108891,TOK10,B34105,710.0,273879.27
TOK,T9108891,TOK10,B44611,464.0,499264.0
TOK,T9108891,TOK11,B01774,701.0,463472.62
TOK,T9108891,TOK11,B04712,502.0,373990.0
TOK,T9108891,TOK11,B16316,965.0,677430.0
TOK,T9108891,TOK11,B27023,775.0,899775.0
TOK,T9108891,TOK11,B34105,118.0,45517.96
TOK,T9108891,TOK11,B35479,814.0,943426.0
TOK,T9108891,TOK11,B48886,663.0,486105.53
TOK,T9108891,TOK12,B03283,773.0,600517.93
TOK,T9108891,TOK12,B05609,1422.0,1508540.37
TOK,T9108891,TOK12,B08521,959.0,813552.67
TOK,T9108891,TOK12,B10340,394.0,396364.0
TOK,T9108891,TOK12,B11094,350.0,443646.88
TOK,T9108891,TOK12,B17901,455.0,383956.24
TOK,T9108891,TOK12,B27023,675.0,783675.0
TOK,T9108891,TOK12,B27558,417.0,555627.09
TOK,T9108891,TOK12,B28917,961.0,803396.0
TOK,T9108891,TOK12,B31214,243.0,282123.0
TOK,T9108891,TOK12,B35479,354.0,410286.0
TOK,T9108891,TOK12,B35648,203.0,199197.54
TOK,T9108891,TOK12,B38589,655.0,392874.12
TOK,T9108891,TOK12,B44611,116.0,124816.0
TOK,T9108891,TOK12,B45193,886.0,722908.28
TOK,T9108891,TOK12,B45214,1349.0,996196.23
TOK,T9108891,TOK12,B45918,153.0,103122.0
TOK,T9108891,TOK13,B01774,502.0,331901.94
TOK,T9108891,TOK13,B17266,1306.0,1389428.06
TOK,T9108891,TOK13,B18694,116.0,124615.64
TOK,T9108891,TOK13,B31538,960.0,457381.91
TOK,T9108891,TOK13,B45193,398.0,324737.58
TOK,T9108891,TOK13,B45918,500.0,337000.0
